ID,Text,Labels
5348,经常啦，小儿科啦，最多唔吃 __eou__ 吾食顶吾紧啊 __eou__ 买一支滴鼻子的，就好了 __eou__ 那种中难顶我试过了 __eou__ 唔地几舒服哦,66662
5349,我把红色套蓝色柄上了 __eou__ 我能买周边买到破产 __eou__ 还有啥好周边求安利 __eou__ 我买了马里奥痛贴！准备贴主机背面我小伙伴说不贴的话和dock接触的地方会磨 __eou__ 哇，可以说我是很不爱惜了,66663
5350,这就是你给我们的惊喜？ __eou__ 我瘦了两斤了 __eou__ 厉害厉害你是怎么做到的快教教我 __eou__ 在家躺着啥都不干…自己瘦了…,6626
5351,我今天也是饺子，昨天都没吃。传说中的湾仔码头！！ __eou__ 在看全城热恋??明星真多 __eou__ 这就是那部情人节没看成，买了票第二天看的。不好看。 __eou__ 结局意犹未尽啊??根得没拍完样的??有点混乱,6655
5352,哇塞你老公厉害了 __eou__ 做饭这一块他也是很用心的 __eou__ 因为爱你呗所以用心 __eou__ 爱吗他知道会开心死的 __eou__ 当然啦有几个男生爱做饭啊还做这么精致肯定是爱你才愿意付出呀 __eou__ 我自责了现在要去做饭了,222224
5353,你到长沙来了 __eou__ 哈哈是呀??是呀 __eou__ 你以为你跟胖子都不来 __eou__ 胖子没去我去啦哈哈 __eou__ 玩得开心否！？,61616
5354,我我我有一个只能用来踩薄的面料啊…厚的就容易卡线 __eou__ 啊这么脆弱的吗你的是啥型号啊我预算买不了太贵的难过 __eou__ 我也不知道啥型号的淘宝随便买的可能七八十的样子 __eou__ 那我买个一两百的试试不行退了吧不是用一段时间才跳线的吧 __eou__ 嗯嗯先买个试试吧感觉面料厚了就容易跳线或者卡线不过大部分时候还是挺好用的 __eou__ 好嘞！爱你！,336322
5355,"看到拉面就想推荐一风堂仔细一看就是它哈哈 __eou__ 第一次吃,好喜欢啊 __eou__ 我上次也是偶然发现杭州有 __eou__ 这个很稀少吗?我以为很多地方都有",1266
5356,琦英娘，今年还有没有演出任务？ __eou__ 暂时还不知道呐 __eou__ 就这样又放了几个月假咯。 __eou__ 不啊，要正常上班,6666
5357,赢阿赫利的看完之后我已经满足了！??对上拜仁！???有点不忍心看了！ __eou__ 我也是要是赢了拜仁恒大就彻底出名了 __eou__ 希望比较小????罗本跟里贝里这两个中场组合还是很强的 __eou__ 还好还好没输太难看 __eou__ 拜仁射门数是恒大的13倍！???被压制的很死???毕竟是中国球队的第一次啊 __eou__ 恒大大概是紧张了…,363633
5358,"本来听别人说郑爽演技在线，我就去看了两集，mmp,闭着眼睛说瞎话，郑爽的演技一如既往的尴尬 __eou__ 您真是敢说话她们粉丝特可怕，上次有人说演技不好无限被撕。不过说到我心坎里了。 __eou__ 一直有个人坚持撕我，我也不是很懂那个人的逻辑，感觉可能逻辑不太好 __eou__ 她们有的真是无脑骂，我碰见这样的一般骂一通拉黑",5555
5359,也是棒，你还没回来？ __eou__ 昨天才考完，通宵了早上来不起下午奔回来 __eou__ 我回来前一天也是通宵，哈哈 __eou__ 妥妥的，网吧都爆满换了两家 __eou__ 不过你们那边环境比我们的好，哈哈,26161
5360,昨晚刚好看到one里面的觉得不错 __eou__ 里面很多写的都是生活写照！ __eou__ 我就喜欢看one __eou__ ＋1它的照片也很赞！,2622
5361,天气真好啊！回到家后一直都是阴雨绵绵的，真是不舒服啊！ __eou__ 哈哈，今天上海下雨哦 __eou__ 好象下雪了吧！　我是看照片里天气很好啊！　不过我主要是看美女啊！哈哈 __eou__ 那是天气好时候的照片 __eou__ 好吧！我还以为是你刚刚照的，不过很好看啊！,21162
5362,好奇问一下你这些无数次头等商务舱是你自己全价买的还是各种里程兑换的 __eou__ 买换都有，需权衡。但就算买也不会是买全价啊，冤大头嘛 __eou__ 我在携程上看到特价头等/商务舱靠谱不？给我讲讲 __eou__ 官网或大的ota都可以的，出票后找航空公司及时核对相关信息。,6666
5363,最后一张是美到模糊吗！ __eou__ 我在马路中间放飞自我 __eou__ 不担心！因为我觉得你肯定能保护好自己！ __eou__ 我淳拍的转圈圈的我 __eou__ 你淳的技术作为一个直男已经挺好了 __eou__ 哈哈哈哈拍出这张他已经骄傲两天了 __eou__ 哈哈哈哈哈哈行再过一阵估计能拍大片了就！,6666611
5364,给我感动哭了小胖妹一定要健康快乐长大 __eou__ 哈哈期待着你未来有了小小原再来看肯定会更有共鸣了 __eou__ 那我就直接带着小小原去找胖胖姐姐了 __eou__ 嗯嗯来玩胖的房间,2166
5365,哇～生日快乐！！18岁啊 __eou__ 哈哈哈哈哈哈不是啦嘴馋啦 __eou__ 这么大是真馋了 __eou__ 现在超满足嘻嘻！,2161
5366,哈哈让暴风雨在来的猛烈些 __eou__ ！！！等下有了第二只我就抓来喂给你 __eou__ 惊你啊埋放到保温瓶带给我啦 __eou__ 好~等我煮熟给你,1666
5367,可悲的是大多数人的理想就带着功利主义。 __eou__ 其实昨天和那个聪明的朋友一番聊天确实激起我的反思，这段时间我确实迷茫了。要重新找到自己的路。 __eou__ 嘿嘿，那算是贵人了。 __eou__ 哈哈，所有的朋友都是贵人,3611
5368,真的？菲菲怎么知道是金城导演的作品？？如果是真的就太令人期待啦 __eou__ 他转发了菅田山田那条推 __eou__ 喔喔喔喔难怪～～那确实蛮可疑的！喔喔好期待啊 __eou__ 这条刚出来的时候没什么关注，然后金城一纪转了，再然后苏打fo了那个账号，再然后苏打转了。 __eou__ 喔喔喔喔名侦探了简直！！！不能更崇拜,26262
5369,不，说明你是一个有态度的男孩子！五星好评！ __eou__ 我有态度地骂人 __eou__ 对，我就是喜欢这种态度 __eou__ 哈哈，明天给你礼物 __eou__ 我很有态度的激动，么么扎～,25212
5370,热血青春我觉得不好看 __eou__ 相当的不好看剧情烂到爆我在等他的新的电影nobreathing这个感觉还不错的，不过他穿白衬衫太好看了 __eou__ 我在看学校2013no讲游泳的 __eou__ 哎呦那要记得看我的鱼饼偶吧啊也很帅哈哈哎呦我要去重温了！,5562
5371,求关注可以和你交个朋友么 __eou__ 我喜欢体育啊。好像我们共同点不多吧。不喜欢篮球和足球 __eou__ 我也喜欢体育???田径??网球???排球 __eou__ 那兴趣点还不少呢。,6226
5372,我也在重庆哈哈 __eou__ 做重庆人好幸福呀 __eou__ 解放碑观音桥吃的都挺多的嘻嘻 __eou__ 我昨天和今天都在解放碑磁器口也去了那个蛋包洋芋太好吃了！！一直酸奶牛也好好喝,1212
5373,老师是每天读同一本书坚持到读完吗？还是基本不同的交替呢 __eou__ 基本会坚持读一本书。如果状态不好，脑子很迟钝，就会看思维难度较低的读物缓解一下，比如昨天就看了小说 __eou__ 谢谢老师回复我我感觉一直看一本我会厌了所以目前两本交替看不知道您是怎么保持耐心的呢 __eou__ 是吗？我倒是觉得越看越有意思，不会厌烦诶…是不是选的书不够好？,6636
5374,祝贺葱葱博士！毕业快乐！ __eou__ 谢谢小慌！你都可以带娃毕业！超级厉害！ __eou__ 不，我还木有毕业，挣扎ing __eou__ 哈哈哈哈！！指日可待！！你没问题哒！,2232
5375,我着翻清远果对粉红色高跟鞋都系呢个牌子！超级好着~ __eou__ 真噶，我姐铺头拿噶新货啊，我试过又系好舒服啊，想买，你果对几钱啊？ __eou__ 我喺专柜买买咗300+啊，你姐铺头d卖几钱？ __eou__ 两百几罗，专柜买感便噶？打左折我姐果度应该两百度！,2266
5376,我每天晚上回寝室吃着自己顺便从食堂带回去的饼也觉得很开心 __eou__ 睡前别总是吃东西，会得胃食管反流病病的 __eou__ 和学医的人说话真滴是令人头大 __eou__ 我总是不自觉的联想到 __eou__ 憋住，我听了害怕,16364
5377,情人节快乐呀！！！反正我是不快乐的哈哈哈哈哈哈 __eou__ 那祝你新年快乐！多发歌！ __eou__ 哈哈哈哈哈??高产似内啥是吧 __eou__ 我什么都没说,3216
5378,优衣库店员夸你一下哈哈 __eou__ 希望下回能遇到和你一样帅的店员 __eou__ 对不起怕是要让你失望了 __eou__ 哈哈哈不会啦帅的帅的,1261
5379,其实我不太喜欢河南人，勿喷，实话 __eou__ 其实我也不太喜欢戴着有色眼镜的人，真的 __eou__ 我可以理解为你这是在有礼貌的喷我嘛 __eou__ 做为杰伦的粉丝，我想最起码的礼貌还是必须要有的，应该的,5556
5380,中国在外国人看来其实就是大号朝鲜！ __eou__ 不好意思，他们傻你就也得傻 __eou__ 回家吧，别念书了，浪费钱！ __eou__ 你这智商也就配荣耀8美得与众不同了,6555
5381,美的很，不会是黑历史的 __eou__ 叶子的比例不行，花的层次不行，特别是底层的深蓝色，我想抢救都来不及了，继续努力进步，一定让它变成黑历史 __eou__ 加油，期待你的作品 __eou__ 能看出来我画的是什么花吗？ __eou__ 恕我才疏学浅了是什么花 __eou__ 是绣球花，我画得太失败了,232663
5382,ou～杯子不错啊 __eou__ 哇哈哈，好看吧，我就不告诉你哪买的 __eou__ 好喜欢啊求告诉啊 __eou__ 那好吧，看在你这么可爱的份儿上，去淘宝里找店铺：筱淘器。不谢,2126
5383,app安利给我好吗我的朋友 __eou__ 我的朋友，你好，美图秀秀本秀。 __eou__ 哇它还有无数面值得我去发掘 __eou__ 教你轻松做网红！,6626
5384,这一周估计难，我麻麻开胆结石 __eou__ 哦。那是不行！祝阿姨早点好转 __eou__ 谢谢啦，今天刚去做检查呢 __eou__ 不客气啊下次再约！,6226
5385,又被孤独的抛弃了，好好教训下拖拖，哈哈 __eou__ 你也抛弃了我 __eou__ 我哪有，我可没乱答应 __eou__ 所以我没艾特你坏伙伴啊,3366
5386,南昌人民发来贺电：大赞c919，欢迎来瑶湖机场总装试飞！ __eou__ 曾经在那出差干的就是这个 __eou__ 南昌瑶湖机场凝聚无数人的辛苦付出，感谢你们！ __eou__ 我们去的时候，那还就几栋厂房，别的就是一片荒凉 __eou__ 现在好多了。为c919准备的机场，必然荒凉啊！浦东机场量产肯定受限制。 __eou__ 现在估计那都建设的差不多了??我去的那年那个高速还没修好，,262666
5387,可以先去一趟，但不一定马上住院的，你自己也放心一点。 __eou__ 下午做的监护，医生开的住院单 __eou__ 那可以不去，等12点以后去，哈哈哈哈哈我那时候住的vip病房10点半去的，一个半小时一样680 __eou__ 我就这么想的！熬到明天去！哈哈哈,6611
5388,为什么不说是老板范呢 __eou__ 没有老板的气质撒··· __eou__ 你要是秘书，那就是男秘书，会被女老板青睐的 __eou__ 会被虐死的,6663
5389,去哪都把小狗带在身边，可爱！ __eou__ 今天来姥姥家过元宵节～ __eou__ 感觉你们那天气好好！特别暖和！还有你家的狗眼睛很大啊哈哈哈 __eou__ 天气超好啊～所以我带它出来晒晒太阳嘿嘿,2621
5390,大家是因为等不到种种事件的真相才会这样，你怎么不说这是国家公信力的丧失，你牛逼你理智，事情没到你身上 __eou__ 等不到真相所以就开始造谣? __eou__ 我造谣了？你哪只眼睛看见了？ __eou__ 你说大家等不到事情真相才这样,5555
5391,给怕越早越睡不着？ __eou__ 么你会认得，在床上扭了好长时间 __eou__ 前段时间要上夜班试过 __eou__ 都提前变老了，老年人不是常常睡眠不好吗？ __eou__ 嗯，我昨晚又失眠啦,66663
5392,哇你怎么还没睡！本来一开始发了一条太害羞了又删掉了 __eou__ 我就说我刚刚评论也评论不了转发也不行 __eou__ 啦啦啦如果你醒来下雪了那就是我送给你的礼物 __eou__ 洞口下雪了吗我去窗外看了好多遍一点雪的影子都没有！希望明天能够看到一片白茫茫,4616
5393,没时间上电脑。手机看不清图。实在没有弄明白33为什莫挨骂？哪个能告诉俺一下？ __eou__ 因为她把经典的角色毁的很彻底！外加她的超级无敌香肠嘴 __eou__ 哈哈，电视我倒是看了，她确实不好看，我也不喜欢她。但是因为这个她就来让大家骂她。牛。 __eou__ 大家骂她还是因为她拿公益炒作！实在太恶了! __eou__ 好的啊，谢谢你了。我现在在看评论有点头绪了。,35551
5394,去这种地方出差相当羡慕 __eou__ 然而我都要疯了，要呆几个月，羡慕你们的工作 __eou__ 补贴应该多吧，我是没机会去新疆出差 __eou__ 补贴多都没人干，何况现在也不多了,2566
5395,哈哈哈哈哈…然后嘞 __eou__ 然后我立马取消啦～ __eou__ 还是会有记录到她那去吧 __eou__ 不要说了，想想就心塞～,1663
5396,可是每次去看牙医生看到的我永远是最丑的 __eou__ 哈哈哈，那是你运气差 __eou__ 把你嘴扳开牙呲着不丑？ __eou__ 宝宝看错了，以为是你说医生丑,3136
5397,你应该给这系列起个名字和鸡妈妈的日常生活 __eou__ 生活少了我妈我就少了好多乐趣 __eou__ 你和你麻麻是绝配 __eou__ 我晕哦！我妈忘缴电视的钱了！我今天晚上看不成爸爸去哪儿了！,6663
5398,为什么晴天依旧呢！ __eou__ 因为本仙女会发光 __eou__ 我喜欢阴天，更喜欢莫文蔚的阴天 __eou__ 我还喜欢陈奕迅的阴天快乐呢,6122
5399,真的你不说没有人知道的，嘿嘿我保密工作做的好 __eou__ 说什么，什么保密工作? __eou__ 偷偷的流出来坐一会，你看我对你好吧，为了来看你，知道你早晨睡觉没有去打扰你 __eou__ 知道你对我好 __eou__ 亲爱滴，俺要上wc去了，来不及了,66624
5400,应该是软件没用对哦。你用什么软件做的。 __eou__ 最后是用美图秀秀拼接的。 __eou__ 美图输出的像素低，用ps比较好 __eou__ ok??下次用ps，这次是有个学长告诉我用画图,6666
