indexNo,text,sentiment
19289,别客气，是对朵朵的祝福拉！,1
19290,长得太好了！！！！,1
19291,被雨水滋润得好,1
19292,我上次在三圣花乡买了两株熊童子，还剩一株了。感觉除了观音莲、虹之玉、黄丽，其他的都养得点都不好,5
19293,怎么死了，水多了？,5
19294,不知道啊~感觉没多少水啊。还有的肉，感觉是水少了,5
19295,肉肉宁愿干点也不要过涝，最近可以露养，淋点雨,5
19296,我一直放阳台上的，下淋不到雨，但风吹日晒还是可以的,5
19297,这么躲在阴影里面嘛,5
19298,秋天当然要待在树荫下才爽啊~,5
19299,秋天的太阳不热吧，可能只是我更喜欢阳光一些，温度不高受得了的时候，更喜欢暖洋洋的感觉,1
19300,我是很喜欢太阳啦，但正常来说还是喜欢在高处树荫下看风景,1
19301,toto这么人见人爱，所以医生护士都爱他~,1
19302,这娃很会讨喜，看大家都很喜欢它，护士还对它区别对待，我也算安心点了。,1
19303,toto什么时候回家？肯定会很顺利的~这么乖的孩子，谁都会多照顾一点的！,1
19304,联系好托运了，明天天黑前就到家了，快回家吧，想死我了。亲爱的放心吧,1
19305,感觉你好累哦，感觉上班好吓人，我都不想当医生了,2
19306,大概是意念回复过了！才发现根本没,5
19307,感觉上班好不开心的样子,5
19308,没有时间顾及开不开心这个问题,5
19309,我有工作前期焦虑综合症,5
19310,哈哈哈哈哈，别别别，还是要热情饱满的去迎接你的工作，还有10天，抓紧时间玩,0
19311,昨天我们也是这样的，今天，你知道吗，羽绒服都窜上了,5
19312,我们今天更热了??甚至穿起了短袖了??真的太热了,2
19313,好不容易熬过了冬天，却差点冻死在春天,2
19314,心疼你???熬过了春天可能又会被夏天热死,2
19315,真的你就差个双眼皮,5
19316,其实我是大外双，比他还大那种，熬夜了还可以有三眼皮,5
19317,哈哈哈准备准备出道吧先给我来个签名,0
19318,娱乐圈不适合单纯的我，我还是乖乖回去开飞机好了,5
19319,小胡子留的很正点嘛，哈哈,0
19320,你是之前和我留言那个吗，头像和名字都那么像,5
19321,哈哈，同一个人，没看见名字和头像都一样吗？,0
19322,我想同一个人到现在再来评论我的胡子,5
19323,以前没有注意观察，现在细细观察品味，感觉style灰常灰常正点，帅！,1
19324,你要是个女的那该多好,5
19325,稀里糊涂的来到了长沙。没什么变化。,5
19326,又来长沙潇洒啊！,5
19327,长沙已经不潇洒了。,5
19328,你永远是潇洒的。,1
19329,别打击我了/跟你比不了。,5
19330,我跟你讲上海天津路211号早饭让你一次爱上咸豆浆,5
19331,哈哈哈哈但是甜豆浆的信念永不改,0
19332,那次喝完以后我站咸豆浆了（之前18年都是坚定站甜豆浆的人,5
19333,哈哈哈哈那就厉害了这家咸豆浆,0
19334,真的很厉害！！！,1
19335,这期衣服外套太贵了，完全接受不了，表示一个都不会买,5
19336,那就买其他的吧，现在外套快不能穿了。,5
19337,我都不买啊，只是建议，买的太多了，贵都不说，款式也不太好看，这次,5
19338,各人眼光吧，我挺多喜欢的。,5
19339,哈哈哈哈，我不喜欢裙子，所以没有买的，外套有是有，太贵,0
19340,哈哈哈哈~要求他开撒~,0
19341,他就当没听见啊我尴尬癌不停发作,5
19342,多说几遍~直到听见为止~哈哈哈,0
19343,像死了讨厌的蜡笔小新啊哈哈哈哈哈,0
19344,你在逗我们么？,5
19345,我妈小腿比我的长，你信？我妈的腿跟我一样长，你信？,5
19346,你的上半身本来就很长,5
19347,所以啊，跟我妈比，我就是个矮子,5
19348,你麻麻上身没你长啊,5
19349,比例不好，更显矮啊,5
19350,你瘦啊，怕什么,5
19351,自从知道我跟我妈腿一样长，什么都不能安慰我了,5
19352,美女姐姐我来哒，大衣我好喜欢，你准备去哪啊？,1
19353,风衣不错你也买一件，准备去重庆看看,1
19354,我太矮咯，又不喜欢穿高跟鞋，所以风衣穿着不好看,5
19355,我个子也不高，同样讨厌穿高跟，我就喜欢这风衣，爱你小杉杉可爱。,1
19356,哈哈其实我也喜欢啊，你穿肯定好看，本身就有气质,0
19357,哪里，我从来都是瞎穿的,5
19358,可惜你还是追剧了,2
19359,就是追剧追的心情不好,2
19360,印象中??小美好应该没有那么揪心,5
19361,会想到自己啊，我可是感性的人,5
19362,祝你不过关开玩笑卡，一定过,1
19363,觉得好难啊，我不贪心的及格就好了,5
19364,难啊？我觉得几简单啊是你笨了,5
19365,比你甘岩抽到套简单的咋，唔系你今日在补考啦你,5
19366,应该是主板排线有问题了,5
19367,哈哈，可能该修了，我老是拍它，修修会不会很贵啊,0
19368,你如果在保修时间内可以拿苹果店免费给你修,5
19369,嗯嗯，好的，回来去看看,0
19370,忘记说，你很厉害啦！,1
19371,速度降低了吗？好吧，难怪我都38了，哈哈哈~下次用hard检验下我的技术！,0
19372,我去…原来我更新过了…但我发现还是玩不过去…,2
19373,一定要淡定，然后放空自我，视分数乃身外之物，然后就可以超越了,5
19374,女生一定要演最好是一口都不碰,5
19375,我也是一口不想碰的，经理，主任那些全部来，人家那种劝法直接没得办法,5
19376,说多都是泪反正尽量滑尽量少喝酒喝多了各种问题我是害怕了,3
19377,这个酒文化真是太恐怖了，你们才是更难逃，我今天量了一下，我昨天喝了三两呢,3
19378,莫不是雷佳音？！我也爱死他了！你看了湖南卫视的声临奇境了吗？包你喜欢被各种圈粉,1
19379,你看和平饭店了吗？！我喜欢死了！,1
19380,我看了呀！看到一半才！就是狼人杀游戏的电视剧版,1
19381,我特别喜欢王大花哈哈哈哈哈哈,0
19382,中毒了思密达，改密码吧,5
19383,没有中毒啊，我就在追这部剧，投个安利给你吃不吃,5
19384,我之前中毒了…,5
19385,看那么多黄色网站,5
19386,到底是高级酒店，包房看上去很舒服的，很优雅的。祝你们吃的开心,1
19387,姐姐在就好了，请你吃啊，不过前面等位子的环节你不喜欢,5
19388,谢谢你邀请。出去吃饭我最不愿意等位子。就是再好吃的菜我也不稀罕的。,1
19389,我请你吃饭，安排好，不等位子,5
19390,感觉住着会很舒服啊！！,1
19391,真的超级美！大理石是真的大理石不是涂上去的，反正很好看。而且是新房子！,1
19392,什么还有涂上去的大理石哈哈哈哈！祝你租到！,0
19393,哈哈哈哈哈哈哈哈哈就是那种大理石纹，就是很假的那种嘛！有仿制的啊！,0
19394,昨晚梦到你了弟弟??你又去哪里耍,5
19395,感动得哭了，巴厘岛。,5
19396,回来记得带礼物一路顺风,5
19397,果然你也是只想到礼物的人,5
19398,我还想到你了呀??要耍开心耍安全??其次才是礼物,1
19399,你为何不说是见面会！否则我就来了,5
19400,我给你说我要去看何炅了的嘛,5
19401,我以为你说的是电影,5
19402,那就比较遗憾了,2
19403,加油啊.bec是一个耐力活,1
19404,阅读错好多啊…超没耐心叻,5
19405,能够对一半就过的啦.,5
19406,对一半也很艰苦！,5
19407,我今天在沙市吃的手工米粉~很不错噢~,1
19408,在家自己做饭是一件多么惬意的事啊！,1
19409,"下次我们过早都去你家吃~啊,多么的惬意啊~还不要钱~哈哈~",0
19410,好啊，前提是这么早，我家得有吃的！,5
19411,哪里可以买呢淘宝上都没有,5
19412,你好我们在淘宝上没有店，现在只有实体店，您在那个城市？,5
19413,成都好像木有实体店。要不你们也试试时下流行的网销,5
19414,您好，目前在成都还没有门店，我们的电商也在筹建中，我们现在北京、上海、哈尔滨、青岛有门店。,5
19415,我租好房子了，但是还得装饰下，你啥时候来？,5
19416,五号回来刚买好票你中秋是不是要回家？还想找你玩呢！,5
19417,要回家。到时侯找你咯,5
19418,好滴好滴我等着,0
19419,怎么感觉你长高了？,5
19420,哈哈，是在夸我还是给我拍照骗的人？？,0
19421,都夸，你笑起来还是好傻,5
19422,我知道我帅气聪明又酷毙了的同桌只爱说假话,5
19423,我就知道你爱说实话,1
19424,孕七个月，看完你这个，我更恐惧了，,3
19425,不怕不怕，加油，顺利平安，相信自己和宝宝,1
19426,谢谢，我要坚信为母则刚，别人能行，我就可以。,0
19427,对坚定信念你一定是好妈妈,1
19428,哎呀，我要学学你们的摄影技术，把我们店也拍的美美的,1
19429,没问题！有空来找我玩！！,5
19430,年前本来说去你们那吃饭的。结果我们这边忙就没去。空了一定过去,5
19431,春天来玩！最美的季节！,1
19432,圆圆，呈坎到底好不好玩？,5
19433,就是徽派建筑马头墙历史还挺悠久的！这里的人们睡觉都好早晚上八点多街上就差不多没人啦,5
19434,十一准备去的，因为《偶像来了》的影响。后来去了恩施,5
19435,我觉得恩施可能会比这里好玩儿恩施有大峡谷呀哈哈哈,0
19436,哈哈哈哈哈哈哈哈我男朋友每次去捡空头浪死我都直接喷他,0
19437,真是气死我了！主要吧不是他浪死是因为我特别菜所以没配合好！所以我真的又气他又气自己,2
19438,女孩子要什么技术！在后面舔包就行了啦哼！,5
19439,哈哈哈哈哈哈哈有道理！反正他说要把军事基地打下给我的！我看他怎么收场！,0
19440,我男票也是狮子一点不浪漫，我是大巨蟹。,5
19441,哈哈，很幸福吧？,0
19442,在看爸爸去哪新西兰站，你怎么和杨阳洋那么像呢尤其是发型，借用贝儿一句话：好可爱啊，怎么亲都亲不够,1
19443,我超喜欢洋洋羊的说,1
19444,白夜行好看！～～～～,1
19445,对呀我也觉得白夜行最好看都舍不得放下熬夜看完的～别的几本就一般般,5
19446,还有圣女的救济，解忧杂货店也挺不错的～有些个别看多了我也感觉也就那样了,5
19447,解忧杂货铺也好看但我总觉得他不应该是这个风格才对还是喜欢情节紧凑的呀,5
19448,哈哈哈对，还应该有个聪明伶俐的女主,0
19449,我看到都觉得毛骨悚然何况3、4岁的小娃娃简直一辈子阴影,3
19450,是啊，毫无人性可言不喜欢幼儿园,4
19451,哈哈哈还好我没读过,0
19452,天你居然没读过幼儿园好幸福勒小娃娃,1
19453,气的要死，我觉得justin还是挺喜欢坤坤的,4
19454,就气这件事吧、人还是挺可爱的，咱对事不对人吧,1
19455,嗯嗯，还是挺喜欢justin和丞丞的,1
19456,其实乐华里面我第一个喜欢上的是朱正廷，ppap里面太可爱了，蔡徐坤还是会选人啊,1
19457,哈哈生日快乐！！！好开心呢,0
19458,谢谢，还有140多天我就回国啦！！,1
19459,喔那就是快到夏天了希望雾霾天气那时已经完全木有了等你回来再去桌上足球哈,0
19460,哈哈，windows的美好回忆啊,0
19461,愿永远有＇你＇。,1
19462,呵呵！因为好友中有您，让我感受到了世界上最浓最深的友情！,1
19463,谢谢信任，欣赏您的诗才，祝您幸福。,1
19464,呵呵！谢谢您的鼓励！,1
19465,我还是不喜欢绣球花那瓶的味道，最好闻的应该是绿色百合那瓶,1
19466,百合吗，那瓶确实也不错。很清新,1
19467,是啊，风靡一时，说是可以替代蓝风铃的,1
19468,反正十块钱喷了不心疼，喷厕所当空气清新剂也ok,1
19469,如果人家说需要没给你活该但是没说就是你的不理就好。,5
19470,中端局的射手就知道不会拿一红了，这都不用说的,5
19471,你是不是。阅读理解能力太差。,4
19472,射手要一红也不能给,5
19473,没证据没办法啊.必须要事实清楚.证据充足才可以.,4
19474,打一顿就老实了，对付这种偷手机的真想砍死他,4
19475,你打他.犯法啊.老哥.我也被偷过.确实可恨,4
19476,去年暑假上公交被偷了一台苹果6，奶奶的，一上车就没了，火车都没赶上！,4
19477,你是在南昌吗?感觉南昌小偷好多.治安好差.不是地域黑.我被偷过一次手机.一次钱.长教训吧,4
19478,一大堆小偷，根本警察没人管，我都怀疑他们一伙的,4
19479,京局由最积极刷绿变成现在最不积极,4
19480,是啊，帝都局带头和某部门对抗你叫我刷绿老子偏偏就不刷,4
19481,一开始最先上来把z9这几个直全搞绿了，然后等到涂国产25t和红皮的时候又开始墨迹，脑洞新奇,4
19482,哈哈哈哈，京局说这特么的狗屎绿看的实在不爽，算了不刷了，劳资刷红刷蓝打死不刷绿,4
19483,对呀，那些红的车底越刷越红，比以前还红,4
19484,哈哈哈哈哈，帝都这脾气我服，说不刷绿就不刷绿,0
19485,我也希望我变瘦了皮肤好了哈哈哈,0
19486,你不变都那么美呢,1
19487,算了算了我都觉得我飞起来都老了10岁,5
19488,那我怎么发现你越来越美了,1
